날짜(YYYY-MM-DD),상품 중분류 이름,등급이름,총가격(원),단위총물량(kg),산지코드,산지이름,직팜산지코드,직팜산지이름
2018-10-17,양파,상,406800.0,2260.0,456010,경기 안성시 가사동,1067,경기도 안성시
2019-05-04,양파,특,17745600.0,27540.0,525000,전라남도 함평군,1090,전라남도 함평군
2024-05-20,양파,보통,35000.0,100.0,536942,전남 해남군 북일면 내동리,1098,전라남도 해남군
2023-02-06,양파,특,1435000.0,1050.0,676000,경상남도 함양군,1139,경상남도 함양군
2024-10-05,양파,특,6810000.0,5720.0,343000,충청남도 당진시,1031,충청남도 당진시
2022-05-11,양파,특,602600.0,2620.0,902000,부산광역시 ,1120,부산광역시
2018-05-01,양파,특,7999200.0,9090.0,695000,제주도 제주시,1142,제주특별자치도 제주시
2020-06-26,양파,특,166500.0,260.0,356000,충청남도 서산시,1035,충청남도 서산시
2025-04-11,양파,하,2313600.0,3705.0,990000,제주도 ,1180,제주도 
2023-09-22,양파,특,12000000.0,12000.0,534729,전남 무안군 청계면 도림리 목포대학교 ,1097,전라남도 무안군
2018-06-04,양파,특,2362500.0,3375.0,534000,전라남도 무안군,1097,전라남도 무안군
2020-05-30,양파,특,3561800.0,8000.0,516000,전라남도 곡성군,1086,전라남도 곡성군
2021-05-13,양파,특,63000.0,140.0,635860,경남 창녕군 영산면,1126,경상남도 창녕군
2024-06-26,양파,하,1147500.0,2040.0,565000,전라북도 완주군,1107,전라북도 완주군
2021-05-07,양파,특,2590000.0,1850.0,469000,경기도 여주군,1071,경기도 여주군
2019-04-01,양파,특,8639500.0,9690.0,690811,제주 제주시 삼도1동498∼502,1142,제주특별자치도 제주시
2018-10-16,양파,특,19710.0,21.0,200140,강원 춘천시 사농동,1001,강원도 춘천시
2021-08-24,양파,특,330000.0,600.0,641111,경남 창원시 가음동,1124,경상남도 창원시
2022-06-13,양파,보통,16841000.0,15945.0,668000,경상남도 남해군,1137,경상남도 남해군
2024-11-14,양파,특,15950.0,5.0,138160,서울 송파구 가락동,1000,서울특별시
2019-05-16,양파,특,15200.0,19.0,730870,경북 구미시 해평면,1153,경상북도 구미시
2025-04-11,양파,특,280000.0,400.0,901000,서울특별시 ,1000,서울특별시
2024-01-29,양파,특,3487500.0,3375.0,534000,전라남도 무안군,1097,전라남도 무안군
2022-04-01,양파,특,1410000.0,9000.0,520000,전라남도 나주시,1089,전라남도 나주시
2021-04-16,양파,보통,693000.0,1800.0,548000,전라남도 고흥군,1104,전라남도 고흥군
2024-02-15,양파,상,532000.0,560.0,635810,경남 창녕군 유어면,1126,경상남도 창녕군
2024-08-28,양파,하,300000.0,600.0,525805,전남 함평군 함평읍 만흥리,1090,전라남도 함평군
2023-06-27,양파,상,23200.0,32.0,730010,경북 구미시 원평동,1153,경상북도 구미시
2022-01-10,양파,특,595000.0,1020.0,534830,전남 무안군 청계면,1097,전라남도 무안군
2025-02-24,양파,보통,3404000.0,1480.0,711000,대구광역시 달성군,1146,대구광역시
2024-07-19,양파,특,2347500.0,2250.0,565000,전라북도 완주군,1107,전라북도 완주군
2019-05-28,양파,상,592000.0,1480.0,548930,전남 고흥군 금산면,1104,전라남도 고흥군
2018-06-19,양파,특,1069500.0,2040.0,565800,전북 완주군 삼례읍,1107,전라북도 완주군
2020-03-24,양파,특,202500.0,225.0,570130,전북 익산시 목천동,1111,전라북도 익산시
2024-09-02,양파,특,18053000.0,18465.0,525000,전라남도 함평군,1090,전라남도 함평군
2021-02-03,양파,특,20408500.0,11220.0,579000,전라북도 부안군,1114,전라북도 부안군
2023-03-30,양파,보통,1770000.0,2250.0,690000,제주도 제주시,1142,제주특별자치도 제주시
2021-06-08,양파,하,8900.0,20.0,730811,경북 구미시 고아읍 관심리,1153,경상북도 구미시
2025-02-14,양파,특,3772000.0,2460.0,678800,경남 합천군 합천읍,1140,경상남도 합천군
2020-11-11,양파,특,2970000.0,5400.0,330600,충남 천안시 동남구 천안우체국사서함,1026,충청남도 천안시
2019-07-29,양파,특,4269600.0,15500.0,717000,경상북도 고령군,1150,경상북도 고령군
2018-02-01,양파,특,3135000.0,3300.0,635000,경상남도 창녕군,1126,경상남도 창녕군
2024-08-24,양파,특,324000.0,270.0,565863,전북 완주군 고산면 성재리,1107,전라북도 완주군
2018-07-25,양파,특,37500.0,500.0,305325,대전 유성구 노은동,1019,대전광역시
2023-01-27,양파,특,2568000.0,2000.0,621150,경남 김해시 화목동,1121,경상남도 김해시
2020-08-19,양파,상,228000.0,240.0,534804,전남 무안군 무안읍 성동리,1097,전라남도 무안군
2023-06-17,양파,보통,9000.0,20.0,576964,전북 김제시 금산면 삼봉리,1113,전라북도 김제시
2024-05-09,양파,특,1741500.0,1215.0,570600,전북 익산시 익산우체국사서함,1111,전라북도 익산시
2025-01-17,양파,상,851150.0,435.0,390160,충북 제천시 강제동,1047,충청북도 제천시
2021-06-01,양파,특,12300.0,20.0,536804,전남 해남군 해남읍 기동리,1098,전라남도 해남군
2022-03-22,양파,상,1107200.0,4160.0,618804,부산 강서구 대저2동3407∼3827,1120,부산광역시
2024-12-27,양파,하,6727500.0,5850.0,678000,경상남도 합천군,1140,경상남도 합천군
2018-07-21,양파,특,12200.0,10.0,200140,강원 춘천시 사농동,1001,강원도 춘천시
2023-12-21,양파,보통,33000.0,30.0,526000,전라남도 영암군,1091,전라남도 영암군
2020-08-15,양파,특,334800.0,342.0,590830,전북 남원시 운봉읍,1117,전라북도 남원시
2025-02-01,양파,특,1200000.0,600.0,600010,부산 중구 중앙동,1120,부산광역시
2023-08-01,양파,상,3858400.0,3280.0,621010,경남 김해시 부원동,1121,경상남도 김해시
2022-05-02,양파,보통,560000.0,1600.0,534000,전라남도 무안군,1097,전라남도 무안군
2020-04-07,양파,보통,5367400.0,4884.0,690000,제주도 제주시,1142,제주특별자치도 제주시
2018-10-15,양파,특,1159600.0,1755.0,534000,전라남도 무안군,1097,전라남도 무안군
2019-01-25,양파,특,200000.0,650.0,560600,전북 전주시 완산구 전주우체국사서함,1106,전라북도 전주시
2018-05-30,양파,보통,5863000.0,13380.0,520000,전라남도 나주시,1089,전라남도 나주시
2020-08-08,양파,특,3140000.0,4000.0,716000,경상북도 군위군,1149,경상북도 군위군
2018-01-05,양파,특,2450000.0,2250.0,567800,전북 진안군 진안읍,1109,전라북도 진안군
2019-12-24,양파,상,172500.0,300.0,742010,경북 상주시 남성동,1155,경상북도 상주시
2022-06-09,양파,특,1088000.0,800.0,717000,경상북도 고령군,1150,경상북도 고령군
2023-06-13,양파,상,1344000.0,2520.0,645000,경상남도 진해시,1130,경상남도 진해시
2021-12-17,양파,보통,10700.0,5.0,534000,전라남도 무안군,1097,전라남도 무안군
2022-03-16,양파,특,1600000.0,6000.0,619000,부산광역시 기장군,1120,부산광역시
2021-09-29,양파,상,1400000.0,2000.0,635822,경남 창녕군 대지면 모산리,1126,경상남도 창녕군
2023-04-18,양파,보통,696000.0,1392.0,534000,전라남도 무안군,1097,전라남도 무안군
2018-04-12,양파,상,128000.0,120.0,500010,광주 북구 임동,1083,광주광역시
2022-06-21,양파,특,10128000.0,8440.0,730010,경북 구미시 원평동,1153,경상북도 구미시
2024-04-12,양파,특,3111000.0,2745.0,550600,전남 여수시 여수우체국사서함,1105,전라남도 여수시
2018-12-22,양파,특,50000.0,200.0,565907,전북 완주군 봉동읍 장기리,1107,전라북도 완주군
2024-05-07,양파,보통,969000.0,1140.0,539000,전라남도 진도군,1099,전라남도 진도군
2021-07-09,양파,특,675000.0,1800.0,641600,경남 창원시 창원우체국사서함,1124,경상남도 창원시
2024-10-10,양파,상,684000.0,720.0,760000,경상북도 안동시,1160,경상북도 안동시
2022-03-28,양파,특,756500.0,3060.0,535000,전라남도 신안군,1096,전라남도 신안군
2020-03-20,양파,특,190000.0,100.0,565863,전북 완주군 고산면 성재리,1107,전라북도 완주군
2024-07-31,양파,하,900000.0,1800.0,635000,경상남도 창녕군,1126,경상남도 창녕군
2025-03-15,양파,특,2090000.0,950.0,770600,경북 영천시 영천우체국사서함,1166,경상북도 영천시
2019-07-09,양파,특,1974400.0,6880.0,357000,충청남도 태안군,1036,충청남도 태안군
2024-03-26,양파,특,200000.0,1056.0,534000,전라남도 무안군,1097,전라남도 무안군
2024-08-21,양파,특,123000.0,410.0,621150,경남 김해시 화목동,1121,경상남도 김해시
2021-11-10,양파,특,97500.0,75.0,565000,전라북도 완주군,1107,전라북도 완주군
2023-12-19,양파,특,1105000.0,975.0,740600,경북 김천시 김천우체국사서함,1154,경상북도 김천시
2019-06-22,양파,보통,49600.0,160.0,451831,경기 평택시 청북면 고렴리,1066,경기도 평택시
2020-05-14,양파,특,16453050.0,26550.0,525000,전라남도 함평군,1090,전라남도 함평군
2022-04-16,양파,보통,61000.0,1089.0,717000,경상북도 고령군,1150,경상북도 고령군
2024-06-04,양파,특,612000.0,900.0,527810,전남 강진군 성전면,1092,전라남도 강진군
2018-09-05,양파,특,4650000.0,6000.0,565000,전라북도 완주군,1107,전라북도 완주군
2018-01-10,양파,특,663000.0,1020.0,525000,전라남도 함평군,1090,전라남도 함평군
2019-05-09,양파,상,34800.0,54.0,534834,전남 무안군 청계면 도림리,1097,전라남도 무안군
2022-04-05,양파,상,3520300.0,5475.0,990000,제주도 ,1180,제주도 
2024-02-15,양파,특,6460000.0,6120.0,445920,경기 화성시 향남읍,1063,경기도 화성시
2020-09-22,양파,특,1500000.0,2000.0,534000,전라남도 무안군,1097,전라남도 무안군
2018-03-12,양파,상,1432400.0,5080.0,678700,경남 합천군 합천읍 합천리 합천군청 ,1140,경상남도 합천군
2018-12-07,양파,상,239650.0,600.0,901000,서울특별시 ,1000,서울특별시
2021-04-24,양파,특,10348800.0,7056.0,534000,전라남도 무안군,1097,전라남도 무안군
2019-06-12,양파,특,105000.0,600.0,570600,전북 익산시 익산우체국사서함,1111,전라북도 익산시
2021-02-02,양파,특,20610000.0,13500.0,534811,전남 무안군 몽탄면 구산리,1097,전라남도 무안군
2020-08-04,양파,하,135000.0,180.0,630600,경남 마산시 마산우체국사서함,1125,경상남도 마산시
2021-01-20,양파,특,221500.0,130.0,565907,전북 완주군 봉동읍 장기리,1107,전라북도 완주군
2024-04-26,양파,특,6695000.0,6060.0,534804,전남 무안군 무안읍 성동리,1097,전라남도 무안군
2019-06-20,양파,보통,88000.0,220.0,716000,경상북도 군위군,1149,경상북도 군위군
2024-06-19,양파,특,1508000.0,2320.0,527810,전남 강진군 성전면,1092,전라남도 강진군
2019-08-21,양파,특,4966500.0,11550.0,570000,전라북도 익산시,1111,전라북도 익산시
2019-06-15,양파,상,5500.0,20.0,904000,대전광역시 ,1019,대전광역시
2022-01-11,양파,특,952000.0,1360.0,520600,전남 나주시 나주우체국사서함,1089,전라남도 나주시
2023-03-15,양파,특,13188000.0,9450.0,770000,경상북도 영천시,1166,경상북도 영천시
2021-01-08,양파,특,14137500.0,9750.0,750000,경상북도 영주시,1157,경상북도 영주시
2018-12-05,양파,특,7039600.0,10650.0,536000,전라남도 해남군,1098,전라남도 해남군
2020-05-01,양파,보통,2184200.0,2680.0,716820,경북 군위군 효령면,1149,경상북도 군위군
2019-10-17,양파,보통,217000.0,1240.0,714000,경상북도 청도군,1148,경상북도 청도군
2018-05-08,양파,특,12500.0,15.0,565000,전라북도 완주군,1107,전라북도 완주군
2024-09-04,양파,보통,3960000.0,3375.0,534000,전라남도 무안군,1097,전라남도 무안군
2018-04-20,양파,보통,9346300.0,14940.0,699800,제주 남제주군 남원읍,1145,제주특별자치도 남제주군
2023-07-20,양파,특,3507000.0,2016.0,525000,전라남도 함평군,1090,전라남도 함평군
2018-10-18,양파,상,5252800.0,14280.0,670000,경상남도 거창군,1138,경상남도 거창군
2023-09-16,양파,특,1200000.0,975.0,711000,대구광역시 달성군,1146,대구광역시
2023-03-27,양파,특,2380000.0,2040.0,535000,전라남도 신안군,1096,전라남도 신안군
2019-03-04,양파,특,12000.0,10.0,570600,전북 익산시 익산우체국사서함,1111,전라북도 익산시
2025-05-30,양파,상,453600.0,630.0,565860,전북 완주군 고산면,1107,전라북도 완주군
2022-10-17,양파,특,234000.0,180.0,590951,전북 남원시 금지면 귀석리,1117,전라북도 남원시
2023-06-08,양파,특,1113900.0,1185.0,580600,전북 정읍시 정읍우체국사서함,1116,전라북도 정읍시
2020-09-18,양파,하,774200.0,732.0,534000,전라남도 무안군,1097,전라남도 무안군
2024-04-10,양파,하,144900.0,315.0,637000,경상남도 함안군,1128,경상남도 함안군
2025-05-02,양파,특,952000.0,1020.0,548000,전라남도 고흥군,1104,전라남도 고흥군
2018-05-05,양파,하,42000.0,140.0,548882,전남 고흥군 포두면 남성리,1104,전라남도 고흥군
2021-05-12,양파,특,495000.0,1065.0,565000,전라북도 완주군,1107,전라북도 완주군
2021-01-16,양파,특,9394000.0,6160.0,678000,경상남도 합천군,1140,경상남도 합천군
2019-05-30,양파,상,163400.0,120.0,500010,광주 북구 임동,1083,광주광역시
2019-12-13,양파,보통,1320000.0,2400.0,740000,경상북도 김천시,1154,경상북도 김천시
2023-08-26,양파,특,240000.0,240.0,565863,전북 완주군 고산면 성재리,1107,전라북도 완주군
2022-04-20,양파,특,240000.0,180.0,690000,제주도 제주시,1142,제주특별자치도 제주시
2018-06-18,양파,특,48800.0,80.0,565870,전북 완주군 비봉면,1107,전라북도 완주군
2018-09-01,양파,보통,15400.0,140.0,740010,경북 김천시 모암동,1154,경상북도 김천시
2018-07-14,양파,특,61200.0,108.0,711000,대구광역시 달성군,1146,대구광역시
2019-11-30,양파,특,382500.0,855.0,570130,전북 익산시 목천동,1111,전라북도 익산시
2023-03-30,양파,특,13545000.0,10080.0,534000,전라남도 무안군,1097,전라남도 무안군
2019-12-03,양파,특,50500.0,75.0,200140,강원 춘천시 사농동,1001,강원도 춘천시
2024-05-10,양파,보통,975000.0,975.0,641600,경남 창원시 창원우체국사서함,1124,경상남도 창원시
2022-04-29,양파,보통,1299400.0,1704.0,534000,전라남도 무안군,1097,전라남도 무안군
2024-08-10,양파,특,1006200.0,1677.0,678000,경상남도 합천군,1140,경상남도 합천군
2021-07-23,양파,상,52500.0,140.0,678000,경상남도 합천군,1140,경상남도 합천군
2018-02-14,양파,상,144000.0,67.5,500010,광주 북구 임동,1083,광주광역시
2022-11-17,양파,특,9787500.0,6750.0,525000,전라남도 함평군,1090,전라남도 함평군
2020-12-10,양파,상,212500.0,125.0,210010,강원 강릉시 홍제동,1004,강원도 강릉시
2023-09-27,양파,특,1399000.0,1245.0,356980,충남 서산시 팔봉면,1035,충청남도 서산시
2020-03-18,양파,상,291000.0,300.0,390160,충북 제천시 강제동,1047,충청북도 제천시
2024-07-31,양파,특,1870000.0,1100.0,711000,대구광역시 달성군,1146,대구광역시
2021-07-14,양파,특,2626000.0,3770.0,770600,경북 영천시 영천우체국사서함,1166,경상북도 영천시
2018-06-16,양파,특,144000.0,80.0,570130,전북 익산시 목천동,1111,전라북도 익산시
2024-05-14,양파,하,1610000.0,1050.0,745000,경상북도 문경시,1156,경상북도 문경시
2022-09-02,양파,상,4050000.0,4500.0,800000,중국,1170,수입산
2022-03-02,양파,특,1080000.0,2160.0,534870,전남 무안군 해제면,1097,전라남도 무안군
2023-06-05,양파,상,507000.0,780.0,506551,광주 광산구 유계동,1083,광주광역시
2021-08-31,양파,특,69579350.0,80280.0,534000,전라남도 무안군,1097,전라남도 무안군
2019-03-20,양파,상,637500.0,750.0,745000,경상북도 문경시,1156,경상북도 문경시
2025-05-08,양파,보통,40000.0,40.0,138701,서울 송파구 가락1동  가락농수산물시장 ,1000,서울특별시
2019-06-29,양파,보통,231000.0,2100.0,641465,경남 창원시 팔용동,1124,경상남도 창원시
2023-05-02,양파,상,2241000.0,1660.0,637000,경상남도 함안군,1128,경상남도 함안군
