OrderID,Time_Order_Placed,Time_Order_Delivered,Distance_km,Delivery_Time_Minutes,Avg_Speed_kmh,Region1,Region2,Weekday,Hour,Day,PaymentMethod,CourierType,Num_Items,Tip_Amount,Traffic_Level
OD6203669278,13:09:35,13:27:18.209165,3.339,17.7202,19.2194,서울특별시,성동구,1,13,18,Card,Bike,2,2.72,4
OD5814546794,11:36:12,11:57:50.473062,3.516,21.6412,20.8888,서울특별시,성북구,5,11,1,AppPay,Bike,3,3.34,2
OD1948341471,14:18:49,14:39:40.868553,5.604,20.8645,16.5735,경기도,시흥시,0,14,3,Card,Bike,4,5.15,4
OD9796567655,04:29:30,04:41:42.658094,1.472,12.211,22.9447,경기도,광명시,2,4,12,AppPay,Car,2,0.75,3
OD3429090420,13:23:59,13:40:56.777429,5.609,16.963,25.65,경기도,안산시 단원구,0,13,31,AppPay,Bike,3,0.33,3
OD5137567654,19:32:36,19:44:46.323598,2.474,12.1721,34.9866,서울특별시,은평구,5,19,1,Card,Scooter,5,0.4,3
OD7451589440,08:14:11,08:40:09.460944,3.888,25.9743,20.4302,경기도,김포시,3,8,27,Card,Car,4,0.34,3
OD8142883435,23:10:02,23:41:34.882375,6.025,31.548,16.6119,인천광역시,서구,1,23,11,Card,Bike,1,0.17,2
OD8516248425,01:40:12,02:09:22.464498,5.111,29.1744,34.6374,경기도,성남시 중원구,0,1,24,Cash,Scooter,3,0.0,1
OD4966217595,22:21:18,23:07:24.649603,5.386,46.1108,8.0,경기도,평택시,1,22,25,Cash,Bike,4,0.41,5
OD2970853265,22:26:56,22:50:46.062496,6.82,23.8344,27.3339,경기도,고양시 덕양구,0,22,3,Card,Scooter,6,0.81,3
OD7901124345,19:00:19,19:08:04.138278,2.423,7.7523,32.5894,경기도,평택시,0,19,17,AppPay,Scooter,3,0.0,2
OD0064198910,07:14:32,07:33:42.615255,2.652,19.1769,25.8057,서울특별시,동작구,2,7,12,AppPay,Scooter,3,0.76,4
OD6443479020,00:57:06,01:18:38.503517,4.878,21.5417,23.075,서울특별시,중구,1,0,18,Card,Bike,4,0.45,2
OD1874140299,11:47:33,12:08:21.188575,3.792,20.8031,13.2119,서울특별시,은평구,1,11,4,Cash,Bike,5,0.0,3
OD0758774209,07:13:10,07:20:56.102251,1.898,7.7684,33.0912,경기도,용인시 기흥구,5,7,8,AppPay,Scooter,4,1.11,2
OD0453965603,14:43:07,15:06:25.066484,4.675,23.3011,22.6869,경기도,안산시 단원구,6,14,23,AppPay,Car,3,1.51,3
OD1286578957,12:43:44,12:52:49.324896,2.077,9.0887,27.3211,인천광역시,부평구,1,12,25,Cash,Car,3,0.69,2
OD7914919696,06:28:35,06:45:17.292157,3.058,16.7049,27.9218,인천광역시,미추홀구,6,6,23,Card,Car,4,0.99,2
OD3918919338,07:51:08,08:08:56.076772,4.038,17.8013,19.2688,서울특별시,서초구,1,7,4,Card,Bike,6,3.06,4
OD2819830781,03:51:54,04:04:35.490754,2.707,12.6915,30.0129,서울특별시,구로구,1,3,11,Card,Scooter,4,0.81,3
OD8774481063,15:29:36,15:44:13.192412,5.599,14.6199,23.4182,경기도,안산시 단원구,4,15,28,Cash,Scooter,2,0.0,4
OD1257909036,00:34:58,00:37:06.893587,0.669,2.1482,18.6966,경기도,김포시,2,0,12,Cash,Bike,3,2.18,3
OD4391604014,00:46:24,00:57:22.367323,2.929,10.9728,16.6648,서울특별시,동작구,3,0,13,Card,Bike,3,0.0,3
OD9866380225,02:47:12,02:56:25.538506,2.439,9.2256,20.1719,경기도,성남시 중원구,0,2,3,Card,Car,2,1.13,4
OD5949326556,17:32:22,17:35:35.038156,1.205,3.2173,22.4804,서울특별시,강남구,0,17,31,Card,Car,3,0.46,2
OD4472040658,01:24:53,01:46:34.450058,3.364,21.6908,16.5777,경기도,용인시 수지구,5,1,8,Card,Bike,6,1.35,4
OD1897996941,13:33:11,13:59:22.327287,4.379,26.1888,26.7718,경기도,수원시 장안구,3,13,20,AppPay,Scooter,3,1.53,3
OD1664128598,09:29:28,09:49:57.756897,3.757,20.4959,27.9309,서울특별시,강남구,2,9,12,Card,Scooter,3,1.34,3
OD3176806499,05:37:40,05:49:03.661348,1.985,11.3944,20.3574,경기도,평택시,4,5,21,AppPay,Bike,2,1.23,2
OD1432152187,16:46:09,17:05:59.037985,4.298,19.834,22.7929,서울특별시,성북구,0,16,3,Cash,Bike,1,1.42,3
OD7957668153,08:16:17,08:19:35.959951,1.596,3.316,28.8848,서울특별시,관악구,2,8,26,Cash,Scooter,3,0.01,3
OD0547785144,03:26:31,03:38:14.563472,3.135,11.7261,34.6935,경기도,부천시,2,3,12,AppPay,Scooter,2,1.76,3
OD3526418267,12:51:01,13:16:48.106114,2.912,25.7851,16.6403,경기도,평택시,0,12,10,AppPay,Bike,2,0.0,4
OD0109021587,07:49:34,08:04:16.680779,3.254,14.7113,29.4458,서울특별시,중구,3,7,6,AppPay,Scooter,2,0.0,5
OD0014945913,14:07:47,14:18:47.126361,0.75,11.0021,18.0676,경기도,안산시 단원구,5,14,22,Cash,Bike,3,0.0,2
OD2330123346,08:27:05,08:48:27.327617,2.481,21.3721,29.2667,서울특별시,구로구,1,8,4,Cash,Bike,5,1.03,2
OD6803882429,03:06:40,03:32:38.220407,3.019,25.9703,13.1408,경기도,김포시,4,3,21,Card,Bike,5,1.02,2
OD4075631702,17:42:37,18:14:36.749811,3.316,31.9958,8.0,경기도,수원시 장안구,1,17,11,Cash,Bike,1,5.93,3
OD8921589197,06:20:22,06:30:00.397798,1.025,9.64,26.7685,서울특별시,송파구,2,6,5,Cash,Scooter,4,0.98,3
OD8101562141,18:48:56,19:02:24.573404,1.413,13.4762,35.8076,경기도,수원시 영통구,2,18,12,Cash,Scooter,2,6.27,3
OD4280860514,11:08:17,11:18:32.275901,2.446,10.2546,178.1688,경기도,성남시 분당구,2,11,19,AppPay,Bike,4,0.57,4
OD4792209877,11:26:42,11:42:31.329962,4.86,15.8222,28.1341,경기도,광명시,5,11,1,Card,Scooter,1,1.0,3
OD3745963507,21:20:59,21:34:36.753150,3.341,13.6292,19.3429,경기도,김포시,5,21,22,AppPay,Bike,4,2.96,2
OD4330893104,11:22:27,11:35:52.122705,1.575,13.4187,26.1949,서울특별시,동작구,2,11,19,AppPay,Scooter,2,0.22,3
OD1180422798,07:59:04,08:18:39.411392,2.525,19.5902,12.2201,서울특별시,용산구,1,7,1,Card,Bike,4,0.0,4
OD8383136862,18:17:39,18:32:44.140061,2.835,15.0857,30.5144,서울특별시,성북구,2,18,12,Cash,Bike,3,0.06,2
OD2046783909,20:00:14,20:16:45.463170,2.922,16.5244,30.2648,서울특별시,종로구,5,20,15,AppPay,Scooter,1,1.55,3
OD9240412624,07:02:36,07:16:51.528757,5.232,14.2588,22.5807,서울특별시,은평구,3,7,27,Cash,Bike,4,0.0,2
OD7175415343,01:11:40,01:21:12.925469,2.528,9.5488,37.2179,경기도,시흥시,1,1,11,Card,Scooter,2,2.99,1
OD6382968007,13:46:18,14:05:17.860377,2.953,18.9977,27.6044,서울특별시,강남구,1,13,18,Card,Scooter,2,0.85,4
OD9012411488,22:55:08,23:12:56.402023,5.039,17.8067,26.6997,경기도,안산시 상록구,3,22,6,Cash,Scooter,1,0.55,3
OD0810540750,08:25:56,08:38:00.219236,0.5,12.0703,17.4134,경기도,고양시 덕양구,4,8,28,Card,Bike,3,4.07,3
OD5354510341,06:21:49,06:49:02.977361,5.217,27.233,13.6215,서울특별시,관악구,0,6,31,Cash,Bike,3,0.0,3
OD6629606165,03:29:53,03:37:52.370162,2.025,7.9895,18.6803,서울특별시,강서구,0,3,24,Card,Bike,4,1.53,2
OD3326572577,10:32:21,10:52:11.437198,3.682,19.8406,27.0007,서울특별시,영등포구,3,10,20,AppPay,Bike,3,2.07,3
OD4334188345,07:34:08,07:48:04.527592,0.5,13.9421,11.2021,서울특별시,송파구,3,7,20,Cash,Bike,3,0.23,5
OD7032416139,03:26:55,04:02:33.875452,4.688,35.6479,11.2315,서울특별시,은평구,2,3,2,Cash,Bike,1,0.0,4
OD1063861223,06:18:51,06:31:12.460936,4.843,12.3577,34.2236,서울특별시,용산구,3,6,13,AppPay,Scooter,3,0.47,2
OD8682136952,00:04:17,00:10:29.083745,1.516,6.2014,30.4917,경기도,성남시 분당구,2,0,26,Card,Scooter,4,2.41,2
OD9689827871,02:01:53,02:43:02.696908,4.961,41.1616,9.5075,서울특별시,중구,2,2,2,Card,Bike,4,1.82,5
OD3582687066,09:36:30,09:51:25.705095,3.099,14.9284,28.3452,인천광역시,연수구,2,9,5,Card,Scooter,3,0.05,3
OD6538221814,12:12:56,12:28:12.614982,1.377,15.2769,29.256,서울특별시,구로구,6,12,9,Card,Scooter,2,2.95,2
OD9085804910,01:06:54,01:27:13.726481,4.449,20.3288,28.8326,경기도,김포시,6,1,2,Card,Scooter,1,0.0,2
OD2708713543,13:05:33,13:20:16.365125,4.389,14.7228,32.5312,서울특별시,관악구,6,13,23,Card,Scooter,4,2.7,2
OD6091420282,10:14:53,10:28:15.602327,2.459,13.3767,27.9917,경기도,김포시,6,10,16,Cash,Scooter,4,0.18,3
OD6973696918,13:56:35,14:14:01.338862,1.742,17.439,24.5459,서울특별시,서초구,6,13,9,Card,Scooter,3,2.64,4
OD5227939053,14:07:02,14:25:07.833538,2.835,18.0972,17.1899,경기도,고양시 덕양구,3,14,6,Cash,Scooter,2,0.0,3
OD5130900890,04:31:03,04:46:11.118885,4.307,15.1353,35.2581,서울특별시,송파구,0,4,10,AppPay,Car,2,0.47,1
OD6725017937,13:11:45,13:18:59.707435,0.5,7.2451,34.5709,서울특별시,송파구,5,13,29,Card,Scooter,3,1.96,2
OD8469322465,18:27:34,18:52:03.701862,3.652,24.495,16.9789,서울특별시,은평구,1,18,11,Card,Bike,4,1.41,4
OD7809336773,09:37:48,09:42:02.401839,0.781,4.24,28.1998,경기도,고양시 덕양구,6,9,30,AppPay,Scooter,4,1.18,3
OD9571466457,20:02:42,20:17:49.515028,4.711,15.1253,27.1818,서울특별시,송파구,2,20,12,Card,Car,1,4.2,4
OD9109964906,00:36:04,00:45:50.944260,3.606,9.7824,32.9,서울특별시,노원구,6,0,16,AppPay,Car,3,0.65,1
OD4501877442,04:12:39,04:26:50.372701,4.142,14.1895,26.6039,서울특별시,구로구,0,4,24,AppPay,Bike,4,0.62,1
OD1580601979,14:37:33,14:51:06.628187,6.036,13.5605,31.9911,서울특별시,강남구,3,14,13,Card,Bike,1,0.93,2
OD5288670900,06:02:54,06:42:46.923847,4.323,39.8821,8.0,경기도,평택시,6,6,30,Card,Bike,2,0.0,5
OD0177238028,08:03:22,08:24:28.410649,3.47,21.1068,20.9001,서울특별시,강서구,1,8,18,Cash,Scooter,2,0.0,4
OD8361115408,07:13:54,07:35:32.624003,3.163,21.6437,19.8135,서울특별시,은평구,3,7,27,AppPay,Bike,5,0.51,3
OD9519589382,16:58:27,17:21:16.066218,3.532,22.8178,13.0922,경기도,수원시 장안구,5,16,22,Card,Bike,4,0.0,2
OD8677369203,05:06:59,05:31:20.355495,7.25,24.3559,28.4548,경기도,고양시 덕양구,0,5,24,Cash,Scooter,2,0.0,4
OD9372241252,09:07:07,09:18:54.865660,3.043,11.7978,30.0722,서울특별시,마포구,4,9,14,Card,Bike,3,0.96,1
OD1258438480,02:02:28,02:29:07.737457,5.316,26.6623,38.0253,경기도,수원시 영통구,1,2,18,Card,Scooter,2,2.38,2
OD9206169106,01:29:40,01:39:04.127237,2.646,9.4021,24.7984,서울특별시,강서구,6,1,23,Card,Scooter,3,2.77,3
OD9782335834,03:13:24,03:24:42.870839,1.971,11.3145,24.8798,경기도,수원시 장안구,4,3,21,Cash,Car,3,0.87,2
OD2104118638,11:20:22,11:37:05.430941,1.324,16.7238,31.5014,서울특별시,성북구,0,11,3,Card,Car,3,0.69,2
OD2714678297,01:46:01,02:01:34.664822,4.406,15.5611,28.5253,인천광역시,미추홀구,3,1,6,AppPay,Scooter,6,0.0,4
OD5700116510,06:45:40,08:04:17.076305,8.606,78.6179,8.0,서울특별시,은평구,0,6,24,Card,Bike,4,2.04,5
OD5376279499,04:56:35,05:11:15.505877,1.969,14.6751,25.1236,서울특별시,서초구,0,4,3,Card,Scooter,5,0.37,2
OD2130059403,09:57:04,10:21:00.533683,7.487,23.9422,30.2313,서울특별시,송파구,3,9,6,Cash,Car,3,0.0,4
OD3615200798,15:14:05,15:24:39.828647,1.088,10.5805,17.7059,경기도,시흥시,5,15,15,Cash,Bike,1,1.09,3
OD2219761995,06:36:50,07:05:55.728073,2.831,29.0955,12.811,경기도,용인시 기흥구,0,6,10,AppPay,Bike,6,0.0,2
OD2601536688,18:15:55,18:38:18.738685,3.393,22.3956,22.6102,서울특별시,성북구,2,18,5,Cash,Bike,3,4.0,2
OD8719684412,03:20:50,03:27:26.134625,0.902,6.6022,29.3252,서울특별시,강서구,5,3,1,AppPay,Scooter,4,0.22,3
OD5669335095,09:10:28,09:27:18.407195,2.627,16.8401,16.4656,서울특별시,관악구,4,9,28,Card,Car,2,1.95,4
OD2575730810,09:08:40,09:36:33.108243,6.313,27.8851,27.2036,서울특별시,노원구,6,9,16,AppPay,Bike,3,0.88,2
OD7032049052,18:30:15,18:48:13.628771,3.775,17.9771,22.6185,서울특별시,성동구,5,18,29,AppPay,Bike,2,2.4,3
OD9547372810,10:29:43,10:46:41.693887,3.751,16.9782,28.9833,경기도,성남시 중원구,2,10,5,Cash,Scooter,3,0.0,2
OD5957217234,14:47:33,14:52:47.141163,2.589,5.2357,29.6671,서울특별시,동작구,3,14,27,AppPay,Car,3,5.85,2
OD1055853499,03:37:40,04:00:41.584088,4.274,23.0264,27.583,경기도,용인시 기흥구,1,3,1,Cash,Scooter,4,0.49,3
OD2309762420,18:58:11,19:15:31.472568,3.747,17.3412,21.6865,경기도,수원시 영통구,5,18,29,Card,Bike,5,0.0,3
OD3363924732,12:46:31,13:00:15.169508,6.423,13.7362,36.8105,경기도,안산시 상록구,1,12,25,AppPay,Scooter,4,0.36,1
OD6121603697,08:40:44,09:02:53.302172,4.104,22.155,18.9023,경기도,평택시,6,8,30,Card,Scooter,3,0.24,5
OD1709681176,07:36:21,07:50:10.554674,2.184,13.8259,15.1639,인천광역시,서구,6,7,16,Card,Bike,1,1.62,3
OD9254440757,00:40:15,00:48:45.995474,2.947,8.5166,29.9647,경기도,부천시,0,0,24,AppPay,Car,3,1.21,3
OD0904139190,19:41:18,19:55:54.028848,1.508,14.6005,30.5839,경기도,시흥시,5,19,8,Card,Scooter,2,0.0,3
OD5082271018,15:17:03,15:31:29.301399,1.24,14.4384,12.5656,서울특별시,강남구,2,15,26,Card,Bike,4,1.24,5
OD8934205929,00:28:35,00:49:47.673854,3.899,21.2112,31.9563,서울특별시,강서구,2,0,19,AppPay,Car,4,0.0,1
OD0209007465,13:38:12,13:59:38.760221,2.471,21.446,13.043,경기도,평택시,0,13,24,AppPay,Bike,1,1.83,4
OD9924903529,14:50:00,15:21:13.538857,3.827,31.2256,15.214,인천광역시,미추홀구,1,14,4,AppPay,Scooter,3,0.69,5
OD7688674669,18:27:56,18:49:29.145109,5.517,21.5524,25.6977,서울특별시,영등포구,0,18,10,AppPay,Car,5,0.59,2
OD2687070989,02:00:46,02:21:10.961935,5.465,20.416,26.4813,서울특별시,성동구,5,2,15,Card,Scooter,3,1.92,3
OD6719755267,08:57:05,09:07:40.404858,0.71,10.5901,29.4136,서울특별시,중구,3,8,6,AppPay,Scooter,2,3.33,3
OD8700912145,01:37:57,01:42:28.572856,2.193,4.5262,29.0771,경기도,부천시,1,1,18,Card,Scooter,5,1.87,4
OD5964510465,12:55:25,13:11:45.150781,1.309,16.3358,20.6802,서울특별시,강서구,6,12,9,AppPay,Scooter,3,0.24,2
OD0474573484,21:14:38,21:37:42.090316,5.064,23.0682,24.1714,서울특별시,동작구,2,21,12,AppPay,Car,4,0.0,3
OD8932884125,03:06:11,03:12:19.933277,0.5,6.1489,26.2289,서울특별시,중구,3,3,13,AppPay,Car,2,1.27,1
OD7688678452,16:39:12,16:53:29.402611,4.682,14.29,19.6588,경기도,안산시 단원구,6,16,16,Card,Bike,3,0.22,4
OD0100256609,02:16:38,02:27:07.037575,2.1,10.484,23.5423,서울특별시,구로구,4,2,7,AppPay,Scooter,3,0.39,5
OD9384475236,19:03:08,19:18:08.711285,2.694,15.0119,27.891,경기도,평택시,2,19,26,Card,Car,2,0.0,2
OD9041124205,15:14:29,15:40:37.674576,4.14,26.1446,26.0667,경기도,광명시,2,15,5,AppPay,Bike,3,3.61,1
OD3970238975,19:28:27,19:49:37.431172,3.592,21.1739,22.5126,경기도,성남시 분당구,4,19,14,Cash,Bike,2,0.07,1
OD8385096511,03:01:23,03:25:19.679795,3.321,23.9447,24.8423,서울특별시,서초구,4,3,28,Card,Scooter,3,0.56,2
OD1905737203,16:16:11,16:32:11.433875,2.281,16.0072,30.1931,인천광역시,연수구,0,16,17,Cash,Scooter,2,1.04,3
OD1130213651,19:38:53,20:14:36.062854,6.267,35.7177,14.8362,경기도,김포시,6,19,9,Cash,Bike,4,2.6,5
OD9302362314,23:08:28,23:19:59.950049,0.5,11.5325,18.489,서울특별시,송파구,1,23,25,AppPay,Bike,4,0.01,4
OD6055550863,20:00:03,20:26:34.537503,4.755,26.5256,24.9506,서울특별시,노원구,5,20,29,AppPay,Scooter,3,0.0,3
OD3945314099,12:35:20,12:47:27.774638,2.384,12.1296,26.5396,서울특별시,중구,3,12,27,AppPay,Scooter,5,4.36,4
OD5770961702,09:02:05,09:18:53.227890,3.282,16.8038,16.654,경기도,평택시,2,9,5,Cash,Scooter,4,0.23,2
OD0753133141,18:27:42,18:47:26.088558,5.089,19.7348,21.6391,서울특별시,서초구,3,18,13,Cash,Bike,2,0.0,2
OD8007758180,06:06:38,06:29:35.557464,3.707,22.9593,32.3669,경기도,용인시 수지구,4,6,28,Card,Scooter,2,0.0,3
OD9872070871,07:07:34,07:36:53.195778,4.061,29.3199,17.1764,서울특별시,성동구,0,7,10,AppPay,Bike,3,3.22,4
OD0710639519,10:31:18,10:36:50.953000,2.128,5.5492,23.0113,경기도,성남시 중원구,3,10,6,AppPay,Bike,1,0.2,3
OD6762871269,13:29:58,13:56:20.742286,4.23,26.379,27.3835,서울특별시,중구,1,13,25,Cash,Scooter,1,0.61,3
OD1887422035,07:47:34,07:53:26.798781,0.5,5.88,30.4766,서울특별시,용산구,6,7,30,AppPay,Scooter,1,1.12,2
OD0861044985,00:10:54,00:38:57.636004,4.139,28.0606,14.6755,경기도,수원시 영통구,0,0,10,AppPay,Bike,2,0.0,4
OD8566657008,14:53:04,15:13:06.913395,1.669,20.0486,30.0433,경기도,안산시 상록구,6,14,23,Cash,Scooter,1,1.12,2
OD6400056991,08:56:18,09:03:21.006410,3.113,7.0501,28.7128,서울특별시,강남구,2,8,12,AppPay,Scooter,3,1.03,2
OD3708768597,05:34:56,06:01:51.415645,5.644,26.9236,18.6399,경기도,고양시 덕양구,6,5,23,Card,Scooter,3,0.32,3
OD2731865899,18:22:35,18:47:55.985601,1.482,25.3498,11.9588,경기도,용인시 수지구,0,18,24,Card,Bike,3,1.19,3
OD0700955975,13:03:05,13:09:54.694672,0.871,6.8282,26.9686,서울특별시,마포구,6,13,2,Card,Car,2,2.17,1
OD2362522056,11:59:05,12:12:14.068015,0.707,13.1511,35.2099,서울특별시,노원구,4,11,21,Cash,Scooter,2,0.44,4
OD4108005096,23:47:56,00:07:52.123809,2.315,19.9354,13.2815,서울특별시,강남구,4,23,7,Card,Bike,3,0.88,3
OD8335459753,17:36:44,17:54:46.824772,4.292,18.0471,27.2281,서울특별시,성북구,0,17,3,Card,Car,4,2.23,2
OD4371845512,03:14:35,03:26:35.807884,6.876,12.0135,34.3403,서울특별시,종로구,2,3,19,Card,Scooter,4,0.94,2
OD4103313436,23:39:46,00:04:41.199139,5.088,24.92,25.1072,경기도,성남시 분당구,4,23,7,AppPay,Scooter,3,0.32,2
OD0664588493,21:01:23,21:30:54.821368,6.32,29.5304,23.198,서울특별시,서초구,5,21,22,Card,Car,2,1.91,3
OD4221594400,23:42:50,23:52:59.458603,2.109,10.1576,29.7568,경기도,부천시,3,23,13,AppPay,Car,1,2.46,3
OD6857980547,22:03:30,22:08:17.243810,1.997,4.7874,25.0252,경기도,고양시 덕양구,3,22,27,AppPay,Bike,2,1.06,3
OD9400738167,13:36:03,13:44:43.320559,1.179,8.672,17.0502,서울특별시,동작구,0,13,3,Cash,Car,2,0.89,4
OD1693315175,19:38:27,19:48:06.475085,2.465,9.6579,21.5199,서울특별시,강남구,5,19,8,Card,Bike,4,1.81,3
OD3141408184,18:37:40,18:52:21.406184,1.501,14.6901,25.1902,서울특별시,동작구,1,18,1,Card,Bike,4,0.75,1
OD7787139927,09:51:26,10:13:57.405075,2.364,22.5234,22.0659,경기도,김포시,0,9,31,Cash,Bike,3,0.13,4
OD7084605750,23:14:15,23:46:21.925954,4.839,32.1154,12.1931,경기도,수원시 영통구,0,23,24,AppPay,Bike,3,2.47,5
OD0354578568,08:30:26,08:49:48.940507,4.667,19.3823,21.1713,서울특별시,성동구,5,8,29,Card,Bike,4,0.1,3
OD9124643171,14:46:06,15:19:35.589829,4.3,33.4932,12.4497,경기도,용인시 수지구,3,14,20,AppPay,Bike,1,2.81,5
OD6624578322,16:48:16,17:07:59.755478,4.728,19.7293,21.2505,경기도,용인시 수지구,1,16,25,Cash,Scooter,4,1.81,4
OD6615984184,20:00:28,20:29:40.178077,6.678,29.203,24.3311,경기도,고양시 덕양구,0,20,3,Card,Bike,2,4.61,2
OD2409098439,23:30:04,23:53:28.925618,4.167,23.4154,26.9999,서울특별시,중구,0,23,24,AppPay,Car,4,1.26,3
OD1054380285,07:25:17,07:37:33.414627,6.562,12.2736,32.0804,서울특별시,서초구,6,7,16,Cash,Car,3,2.5,2
OD2256279907,15:41:00,16:02:17.088471,3.874,21.2848,23.1843,서울특별시,은평구,1,15,25,Cash,Car,4,0.0,5
OD3663393503,20:42:26,21:06:45.919788,4.403,24.332,22.0269,서울특별시,성동구,3,20,27,Card,Scooter,4,1.56,5
OD7422650892,08:05:04,08:27:55.372956,3.948,22.8562,15.9144,경기도,성남시 중원구,3,8,20,Cash,Bike,5,0.46,5
OD8495006567,23:46:10,00:15:54.261360,5.334,29.7377,17.2339,서울특별시,마포구,1,23,4,AppPay,Bike,2,0.19,3
OD1415808971,09:59:53,10:21:55.319119,2.9,22.0387,16.4699,인천광역시,미추홀구,1,9,11,AppPay,Car,3,0.64,5
OD1513136852,18:04:23,18:25:12.741417,4.091,20.829,23.8647,인천광역시,동구,2,18,5,AppPay,Bike,2,3.04,1
OD5266753560,01:11:33,01:22:21.149564,1.77,10.8025,17.5078,경기도,수원시 영통구,1,1,1,AppPay,Bike,3,3.72,4
OD3598741295,02:53:39,03:03:07.926061,3.642,9.4821,23.0425,경기도,부천시,4,2,21,AppPay,Bike,1,0.05,2
OD1707277662,06:15:05,06:43:46.302736,3.043,28.6884,10.853,경기도,안산시 상록구,1,6,25,Cash,Bike,4,0.0,1
OD3869727911,14:44:53,15:05:57.587437,3.864,21.0765,25.898,경기도,안산시 단원구,3,14,20,AppPay,Scooter,6,1.02,4
OD0007261697,09:35:46,09:47:56.470823,0.5,12.1745,20.4467,경기도,김포시,0,9,17,Card,Car,2,1.31,4
OD3236890597,23:14:04,23:31:07.295731,4.543,17.0549,25.9117,서울특별시,송파구,3,23,6,Card,Bike,5,1.0,2
OD7059543899,09:45:51,10:11:11.865981,2.514,25.3478,13.2609,경기도,수원시 영통구,5,9,8,AppPay,Bike,1,1.25,3
OD2853987604,10:02:25,10:16:32.684607,4.702,14.1281,29.0608,서울특별시,동작구,4,10,14,AppPay,Scooter,1,0.37,3
OD9446653489,06:23:11,06:48:19.886111,6.801,25.1481,20.2067,경기도,시흥시,2,6,12,Card,Bike,5,0.04,3
OD3829395873,15:27:47,15:41:28.846716,2.208,13.6974,19.8787,경기도,광명시,3,15,27,Card,Scooter,2,0.01,4
OD6258375562,05:45:14,05:59:03.718074,1.3,13.8286,20.5426,경기도,용인시 수지구,0,5,3,Cash,Bike,3,2.48,3
OD8289893751,14:55:24,15:08:30.213837,0.757,13.1036,21.5659,서울특별시,노원구,1,14,1,Card,Car,4,1.21,4
OD5073967503,20:00:27,20:34:49.713190,5.094,34.3786,31.516,경기도,수원시 장안구,0,20,3,AppPay,Scooter,4,2.56,3
OD8823575167,02:47:03,02:56:33.831112,1.021,9.5139,38.2888,서울특별시,서초구,4,2,7,AppPay,Scooter,2,0.0,1
OD8456680868,05:03:31,05:19:44.490563,3.797,16.2248,32.758,서울특별시,관악구,1,5,25,Cash,Scooter,5,0.9,3
OD9250434104,13:28:38,13:36:47.817861,1.511,8.1636,24.7988,서울특별시,동작구,6,13,23,Card,Bike,3,0.0,2
OD3136953784,03:44:56,03:54:17.427732,1.879,9.3571,23.9174,경기도,수원시 장안구,3,3,13,Card,Scooter,2,0.99,4
OD7670504410,16:58:24,17:25:43.622919,3.412,27.327,22.3706,인천광역시,남동구,5,16,1,Card,Scooter,4,0.65,4
OD5734690168,22:20:56,22:44:06.459847,4.551,23.1743,19.6356,경기도,평택시,5,22,8,Cash,Bike,2,4.02,1
OD8804886212,15:09:47,15:28:19.324417,3.603,18.5387,26.6709,경기도,시흥시,1,15,11,AppPay,Car,2,1.71,1
OD7222470156,06:12:17,06:25:52.415783,4.139,13.5903,34.4061,서울특별시,강서구,6,6,30,AppPay,Scooter,2,0.0,1
OD4937080650,18:56:41,19:16:44.660210,4.823,20.061,16.5553,서울특별시,마포구,1,18,4,AppPay,Bike,3,0.19,4
OD4060966604,08:35:49,09:00:38.066764,2.759,24.8178,11.6807,인천광역시,서구,4,8,28,Cash,Bike,3,0.16,4
OD2051322211,10:59:14,11:10:54.469655,2.63,11.6745,29.772,경기도,성남시 중원구,0,10,17,AppPay,Scooter,3,0.0,1
OD0754596957,22:14:02,22:45:42.394854,5.091,31.6732,14.3312,경기도,고양시 덕양구,5,22,22,Card,Bike,2,1.18,4
OD2581943379,17:00:24,17:24:06.905192,5.465,23.7151,29.3038,서울특별시,강남구,0,17,31,Cash,Scooter,2,4.65,3
OD4010651588,11:17:55,11:41:10.649103,5.881,23.2608,34.7135,서울특별시,성북구,5,11,29,Card,Scooter,1,1.73,2
OD9722969565,09:00:22,09:15:33.409475,2.44,15.1902,24.833,서울특별시,성동구,2,9,26,Cash,Bike,1,5.05,3
OD2204434822,07:18:04,07:35:51.398203,5.969,17.79,34.6116,서울특별시,강서구,0,7,24,Cash,Scooter,5,1.02,3
